_table,part_id,type,category,base_desc,size_spec,variant,plain_desc,supplier,uom,qty_on_hand,unit_cost,cost,brand_mfg,supplier_pn,pkg_size,pkg_cost,labor_hrs,on_hand,status,supplier_2,brand_mfg_2,supplier_pn_2,pkg_size_2,pkg_cost_2,unit_cost_2,use_alt_supplier,last_cost_date,parent_id,child_id,qty,project_id,proj_status,customer,notes,labor_rate,markup,picked,item_type,box_num,discount_pct,discount_flat,weight,pallet_num,dimensions,description,labor_hrs,apply_markup,show_on_proforma,sort_order,version,quote_status,currency,overhead_rate,markup_pct,freight_inbound,freight_outbound,cal_gases_cost,cal_gases_freight,training_days,training_cost,training_notes,discount_note,internal_notes,proforma_header,proforma_footer,other_items
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-GASCAL,PRT-STD-TEE-0188-X3-NYLON,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-HIFREQ,ASSY-CAL-LEAKCHECKS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-HIFREQ,ASSY-CAL-GASCAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-INCLMANOMETER,PRT-CAL-INCLMANOMETER,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-INCLMANOMETER,ASSY-CAL-MNMTRSTAND,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-INCLMANOMETER,PRT-STD-TUBECAP-250-RUBBER,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-INCLMANOMETER,PRT-CAL-REDDYE-1OZ,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-INCLMANOMETER,PRT-CAL-DOORSTOP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,PRT-STD-TEE-0188-X3-NYLON,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,PRT-CAL-HANDPUMP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,PRT-CAL-SYRINGE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,FAB-CAL-SYRINGETUBE-0188-1FT-SILICONE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,PRT-STD-HOSECLAMP-0500-0906-0500-SS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,PRT-STD-HOSECLMP-0438-0781-0313-SS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,PRT-CAL-MAGNAHELIC-2INH2O,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,FAB-CAL-LEAKCHECKSBAR-0313-6-STEEL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,PRT-LAB-PTFEPASTE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,PRT-LAB-PTFETAPE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,PRT-STD-TUBECAP-250-RUBBER,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,PRT-STD-QCPLUG-0125QC-0188HB-ACETAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LEAKCHECKS,PRT-STD-QCSOCKET-0125QC-0188HB-ACETAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LOFREQ,ASSY-CAL-VELOCITYTRAVERSE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LOFREQ,PRT-CAL-INSULBOTTLE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LOFREQ,PRT-CAL-HOTWIRE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LOFREQ,PRT-CAL-DIGIMANOMETER,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LOFREQ,PRT-CAL-BUBBLEMETER-230V,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LOFREQ,PRT-CAL-BUBBLEMTRSOAP-8OZ,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LOFREQ,PRT-CAL-INCENSE,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-LOFREQ,PRT-CAL-BUBBLEMETER-120V,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-MNMTRSTAND,FAB-CAL-MNMTRSTAND-STEEL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-MNMTRSTAND,PRT-STD-HEXNUT-1/4-20,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-MNMTRSTAND,PRT-STD-BOLT-1/4-20-1-HEX,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-PITOTBRACKET,FAB-CAL-PITOTCLAMPBRACKET,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-PITOTBRACKET,FAB-CAL-CORNERCLAMP-HALF,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-PITOTBRACKET,PRT-STD-MACHSCREW-6-32-FLATHEAD,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-PITOTBRACKET,PRT-STD-HEXNUT-6-32,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-STDPKG,ASSY-CAL-HIFREQ,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-STDPKG,ASSY-CAL-LOFREQ,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-VELOCITYTRAVERSE,PRT-STD-TEE-0188-X3-NYLON,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-VELOCITYTRAVERSE,ASSY-CAL-INCLMANOMETER,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-VELOCITYTRAVERSE,ASSY-CAL-PITOTBRACKET,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-VELOCITYTRAVERSE,PRT-CAL-PITOT-0125-12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-VELOCITYTRAVERSE,PRT-STD-HOSECLAMP-4125-7000-0500,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-VELOCITYTRAVERSE,FAB-CAL-VELOCITYTRAVTUBE-0188-6FT-SILICONE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-VELOCITYTRAVERSE,PRT-CAL-MARKERS-RD-BL-BK-PERMANENT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-ZEROGASMIXER,PRT-STD-STRAIGHT-ADAPTER-0250MNPT-0250HB-BRASS,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-ZEROGASMIXER,PRT-STD-STRAIGHT-ADAPTER-0125MNPT-0250HB-BRASS,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-ZEROGASMIXER,PRT-STD-TEE-0125FNPT-X3-BRASS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-ZEROGASMIXER,PRT-STD-ELBOW-0125MNPT-0250HB-BRASS,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-ZEROGASMIXER,PRT-STD-BALLVALVE-0250FNPT-0250MNPT-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-ZEROGASMIXER,PRT-STD-FLOWVALVE-0250FNPT-X2-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-ZEROGASMIXER,PRT-CAL-ROTAMETER-0125FNPT-1-5LPM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-ZEROGASMIXER,FAB-CAL-ZEROGASTUBE-0250-4-PVC,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-BLOWER,PRT-DLT-BLOWER-1202CFM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-BLOWER,PRT-DLT-BLOWERHDW,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-BLOWER,PRT-STD-POWERCORD,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-BLOWER,PRT-STD-CORDCLAMP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-BLOWER,PRT-STD-WIRENUT-3X-14G,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-BLOWERADPTR,FAB-DLT-QFMACHADPTR-6-WEAVEND,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-BLOWERADPTR,PRT-DLT-BLOWERADPTR-RNDFLANGE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,PRT-DLT-QFCLAMP-6-22G-SIL,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,FAB-DLT-QFDUCT-20-6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,FAB-DLT-QFDUCT-30-6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,FAB-DLT-QFDUCT-30-6-SAMPPORTS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,PRT-DLT-QFNIPPLE-6-22G-GALV,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,PRT-DLT-QFTEE-6-22G-GALV,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,PRT-DLT-QFELBOW-LR-6-22G-GALV,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,PRT-DLT-QFBLASTGATE-6-22G-GALV,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,ASSY-DLT-HOODADPTR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,ASSY-DLT-BLOWERADPTR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,PRT-STD-HEXKEY-0094-BLKOXIDE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,PRT-STD-HEXKEY-0063-BLKOXIDE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,PRT-STD-SETSCREW-10-32-0125-BLKOXIDE,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,PRT-STD-SETSCREW-6-32-0125-BLKOXIDE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,FAB-DLT-BCSAMPTUBE-250,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,FAB-DLT-EMSAMPTUBE-250,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-DILUTIONTUNNEL,FAB-DLT-GRVSAMPTUBE-313,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-FLATPACKHOOD,PRT-DLT-FLATPACKHOOD,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-FLATPACKHOOD,PRT-STD-RIVETTOOL-HD,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-FLATPACKHOOD,PRT-STD-RIVET-1875-0063-0125-18-8-SS,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-FLATPACKHOOD,PRT-STD-TAPE-2IN-50YD-FOIL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-FLATPACKHOOD,PRT-STD-CAULKGUN,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-FLATPACKHOOD,PRT-STD-CAULK-SILICONE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-HOODADPTR,FAB-DLT-QFMACHADPTR-6-WEAVEND,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-HOODADPTR,PRT-DLT-HOODADPTR-SQFLANGE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-STDPKG,ASSY-DLT-DILUTIONTUNNEL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-STDPKG,ASSY-DLT-BLOWER,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-DLT-STDPKG,ASSY-DLT-FLATPACKHOOD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-CYCLONE-16.7LPM,PRT-STD-STRAIGHT-ADAPTER-0250MNPT-0375HB-BRASS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-CYCLONE-16.7LPM,PRT-GRV-CYCLONE-167LPM-25UM-AL-TEFLON,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-CYCLONE-16.7LPM,PRT-GRV-CYCOUTADPTR-30-0375FNPT-TEFLON,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-CYCLONE-16.7LPM,PRT-STD-QCPLUG-0375QC-0375MNPT-STEEL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-CYCLONE-16.7LPM,PRT-STD-HOSECLAMP-0500-0906-0500-SS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-CYCLONE-16.7LPM,FAB-GRV-CYCLONETUBE-4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-CYCLONE-16.7LPM,PRT-GRV-CYCORING-LG,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-CYCLONE-16.7LPM,PRT-GRV-CYCORING-MD,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-CYCLONE-16.7LPM,PRT-GRV-CYCORING-SM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERHOLDR-47MM-PLASTIC,PRT-GRV-FILTERHOLDR-47MM-PLASTIC,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERHOLDR-47MM-PLASTIC,PRT-GRV-FILTERCASSETTE-47MM-INCLUDED,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERHOLDR-47MM-PLASTIC,PRT-GRV-INLETADPTR-0750-0375FNPT-PVC,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERHOLDR-47MM-PLASTIC,FAB-GRV-ENDCAP-0375FNPT-PVC,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERHOLDR-47MM-PLASTIC,PRT-STD-QCSOCKET-0375QC-0375MNPT-BRASS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERHOLDR-47MM-PLASTIC,PRT-STD-QCPLUG-0375QC-0375MNPT-STEEL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERMSRMNT,PRT-LAB-TWEEZERS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERMSRMNT,PRT-LAB-MICROBALANCE-01MG,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERMSRMNT,PRT-LAB-CALWEIGHT-500MG-CERT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERMSRMNT,PRT-LAB-DESICCATOR-50L,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERMSRMNT,PRT-LAB-DESICCANT-INDICATING-SILICA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-FILTERMSRMNT,PRT-STD-TUPPERWARE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-STD-STRAIGHT-ADAPTER-0250MNPT-0375HB-BRASS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-GRV-VACPUMP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,FAB-GRV-PUMPMOUNT-12-10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-STD-SHOCKMOUNT-0250-0-RUBBER,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-STD-HEXNUT-1/4-20-LOWPRO,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-STD-SWITCH-DPST-20A,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-STD-SWITCHPLATE-SINGLE-METAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-STD-OUTLETBOX-SINGLE-PLASTIC,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-STD-POWERCORD,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-STD-CRIMPCONN-14G-16G-INSUL,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
